date, pm25, pm10, o3, no2, so2, co
2021/6/10, 33, 57, 18, 11, 4, 1
2021/6/11, 76, 37, 27, 3, 3, 1
2021/6/12, 51, 25, 16, 6, 4, 1
2021/6/13, 17, 50, 21, 6, 2, 1
2021/6/14, 34, 114, 23, 13, 3, 1
2021/6/15, 68, 80, 31, 14, 3, 1
2021/6/16, 64, 76, 41, 12, 3, 1
2021/6/17, 75, 64, 39, 9, 2, 1
2021/6/18, 59, 60, 40, 10, 2, 1
2021/6/19, 58, 58, 36, 9, 2, 1
2021/6/20, 56, 73, 92, 14, 2, 2
2021/6/21, 85, 75, 49, 13, 2, 2
2021/6/22, 101, 55, 64, 10, 2, 1
2021/6/23, 61, 60, 21, 18, 2, 2
2021/6/24, 52, 53, 25, 16, 2, 1
2021/6/25, 51, 34, 39, 9, 2, 1
2021/6/26, 27, 42, 33, 9, 2, 1
2021/6/27, 37, 52, 39, 11, 2, 1
2021/6/28, 46, 56, 38, 11, 2, 1
2021/6/29, 47, 48, 9, 11, 2, 1
2021/6/30, 37, 52, 16, 8, 8, 1
2021/1/4, 169, 91, 38, 15, 2, 4
2021/1/5, 166, 92, 30, 11, 3, 4
2021/1/6, 173, 64, 22, 6, 3, 6
2021/1/7, 122, 35, 16, 3, 1, 3
